ds,y
2019-06-01,40936
2019-06-01,82623
2019-06-01,71954
2019-06-01,16736
2019-06-01,52299
2019-06-01,32393
2019-06-01,31222
2019-06-01,144104
2019-06-01,38052
2019-06-01,92138
2019-06-01,42906
2019-06-01,57985
2019-06-01,20253
2019-06-01,162783
2019-06-01,34982
2019-06-01,93554
2019-06-01,51961
2019-06-01,51316
2019-06-01,98935
2019-06-01,54308
2019-06-01,66050
2019-06-01,48051
2019-06-01,65351
2019-06-01,65139
2019-06-01,119029
2019-06-01,150848
2019-06-01,65561
2019-06-01,52078
2019-06-01,69498
2019-06-01,109533
2019-06-01,19736
2019-06-01,85855
2019-06-01,100833
2019-06-01,89488
2019-06-01,41683
2019-06-01,47223
2019-06-01,49440
2019-06-01,72409
2019-06-01,71534
2019-06-01,26769
2019-06-01,88931
2019-06-01,139475
2019-06-01,98737
2019-06-01,131572
2019-06-01,158179
2019-06-01,81217
2019-06-01,101896
2019-06-01,65336
2019-06-01,76246
2019-06-01,124300
2019-06-01,58879
2019-06-01,177072
2019-06-01,164956
2019-06-01,227149
2019-06-01,207739
2019-06-01,29683
2019-06-01,192224
2019-06-01,128975
2019-06-01,53385
2019-06-01,217925
2019-06-01,42734
2019-06-01,9036
2019-06-01,29255
2019-06-01,99260
2019-06-01,52724
2019-06-01,97722
2019-06-01,125724
2019-06-01,154758
2019-06-01,101101
2019-06-01,58621
2019-06-01,89020
2019-06-01,1
2019-06-01,79868
2019-06-01,63132
2019-06-01,43740
2019-06-01,283751
2019-06-01,201947
2019-06-01,32193
2019-06-01,27033
2019-06-01,11613
2019-06-01,65739
2019-06-01,76605
2019-06-01,16031
2019-06-01,60927
2019-06-01,94835
2019-06-01,65001
2019-06-01,78432
2019-06-01,172389
2019-06-01,64832
2019-06-01,72618
2019-06-01,128988
2019-06-01,39690
2019-06-01,58452
2019-06-01,152355
2019-06-01,153709
2019-06-01,57350
2019-06-01,108830
2019-06-01,30427
2019-06-01,74575
2019-06-01,121710
2019-06-01,42972
2019-06-01,7285
2019-06-01,254521
2019-06-01,57628
2019-06-01,91590
2019-06-01,96293
2019-06-01,104207
2019-06-01,61776
2019-06-01,69396
2019-06-01,115069
2019-06-01,222644
2019-06-01,226191
2019-06-01,105026
2019-06-01,84525
2019-06-01,74009
2019-06-01,100909
2019-06-01,150896
2019-06-01,181864
2019-06-01,24376
2019-06-01,164900
2019-06-01,18168
2019-06-01,72230
2019-06-01,38777
2019-06-01,123425
2019-06-01,90164
2019-06-01,165397
2019-06-01,15741
2019-06-01,68029
2019-06-01,168563
2019-06-01,185723
2019-06-01,51673
2019-06-01,10448
2019-06-01,228223
2019-06-01,216778
2019-06-01,111048
2019-06-01,49450
2019-06-01,76539
2019-06-01,116388
2019-06-01,115122
2019-06-01,64803
2019-06-01,143989
2019-06-01,64239
2019-06-01,92107
2019-06-01,140041
2019-06-01,206549
2019-06-01,62386
2019-06-01,88230
2019-06-01,117701
2019-06-01,126975
2019-06-01,61682
2019-06-01,108181
2019-06-01,338251
2019-06-01,386610
2019-06-01,158107
2019-06-01,226392
2019-06-01,162450
2019-06-01,106006
2019-06-01,142572
2019-06-01,287805
2019-06-01,125185
2019-06-01,320309
2019-05-01,43812
2019-05-01,33501
2019-05-01,59610
2019-05-01,29918
2019-05-01,17275
2019-05-01,38536
2019-05-01,45041
2019-05-01,48775
2019-05-01,42866
2019-05-01,34415
2019-05-01,41660
2019-05-01,35103
2019-05-01,37748
2019-05-01,28340
2019-05-01,48326
2019-05-01,23061
2019-05-01,42642
2019-05-01,73051
2019-05-01,98032
2019-05-01,35912
2019-05-01,25513
2019-05-01,71001
2019-05-01,27130
2019-05-01,55720
2019-05-01,27261
2019-05-01,45713
2019-05-01,60729
2019-05-01,59774
2019-05-01,22565
2019-05-01,46312
2019-05-01,47053
2019-05-01,47505
2019-05-01,23394
2019-05-01,19045
2019-05-01,18361
2019-05-01,25310
2019-05-01,86418
2019-05-01,135441
2019-05-01,26119
2019-05-01,28462
2019-05-01,70254
2019-05-01,59491
2019-05-01,76680
2019-05-01,83655
2019-05-01,58128
2019-05-01,60329
2019-05-01,99871
2019-05-01,54087
2019-05-01,65515
2019-05-01,52941
2019-05-01,37370
2019-05-01,46299
2019-05-01,75592
2019-05-01,107123
2019-05-01,61614
2019-05-01,85414
2019-05-01,42675
2019-05-01,35568
2019-05-01,83075
2019-05-01,100262
2019-05-01,87870
2019-05-01,108895
2019-05-01,38737
2019-05-01,106779
2019-05-01,65877
2019-05-01,66658
2019-05-01,52472
2019-05-01,29808
2019-05-01,102456
2019-05-01,50928
2019-05-01,70888
2019-05-01,39802
2019-05-01,66778
2019-05-01,37889
2019-05-01,75460
2019-05-01,42385
2019-05-01,33831
2019-05-01,86016
2019-05-01,61428
2019-05-01,56874
2019-05-01,75055
2019-05-01,22123
2019-05-01,88010
2019-05-01,167322
2019-05-01,51713
2019-05-01,131331
2019-05-01,80711
2019-05-01,110568
2019-05-01,80055
2019-05-01,58142
2019-05-01,63049
2019-05-01,51879
2019-05-01,57217
2019-05-01,50670
2019-05-01,75005
2019-05-01,101854
2019-05-01,55697
2019-05-01,54723
2019-05-01,67271
2019-05-01,65654
2019-05-01,35326
2019-05-01,82554
2019-05-01,10315
2019-05-01,88859
2019-05-01,121524
2019-05-01,79570
2019-05-01,41340
2019-05-01,76684
2019-05-01,46905
2019-05-01,60344
2019-05-01,17974
2019-05-01,20577
2019-05-01,77874
2019-05-01,42119
2019-05-01,39426
2019-05-01,41918
2019-05-01,45947
2019-05-01,16062
2019-05-01,64265
2019-05-01,90445
2019-05-01,86707
2019-05-01,26787
2019-05-01,52833
2019-05-01,1
2019-05-01,83031
2019-05-01,36882
2019-05-01,63022
2019-05-01,59902
2019-05-01,39872
2019-05-01,56550
2019-05-01,24468
2019-05-01,59519
2019-05-01,63866
2019-05-01,41927
2019-05-01,19271
2019-05-01,79638
2019-05-01,97848
2019-05-01,38285
2019-05-01,22406
2019-05-01,21721
2019-05-01,45887
2019-05-01,79667
2019-05-01,126437
2019-05-01,20956
2019-05-01,92986
2019-05-01,55740
2019-05-01,76797
2019-05-01,73467
2019-05-01,39206
2019-05-01,97432
2019-05-01,61337
2019-05-01,51760
2019-05-01,50343
2019-05-01,48743
2019-05-01,78019
2019-05-01,91908
2019-05-01,113710
2019-05-01,44381
2019-05-01,22002
2019-05-01,20626
2019-05-01,33846
2019-05-01,104289
2019-05-01,161774
2019-05-01,54732
2019-05-01,93812
2019-05-01,12473
2019-05-01,31944
2019-05-01,70717
2019-05-01,151635
2019-05-01,91225
2019-05-01,78265
2019-05-01,70158
2019-05-01,44606
2019-05-01,124345
2019-05-01,54596
2019-05-01,108914
2019-05-01,73179
2019-05-01,70140
2019-05-01,31710
2019-05-01,58273
2019-05-01,51636
2019-05-01,40397
2019-05-01,28868
2019-05-01,86264
2019-05-01,107144
2019-05-01,96594
2019-05-01,43109
2019-05-01,68607
2019-05-01,173656
2019-05-01,17890
2019-05-01,67270
2019-05-01,33185
2019-05-01,55239
2019-05-01,45728
2019-05-01,9075
2019-05-01,30250
2019-05-01,247657
2019-05-01,103790
2019-05-01,102518
2019-05-01,136751
2019-05-01,88439
2019-05-01,147378
2019-05-01,25184
2019-05-01,166187
2019-05-01,220784
2019-05-01,56697
2019-05-01,69101
2019-05-01,130257
2019-05-01,136111
2019-05-01,205293
2019-05-01,187087
2019-05-01,62064
2019-05-01,57217
2019-05-01,10083
2019-05-01,104554
2019-05-01,79951
2019-05-01,134693
2019-05-01,45834
2019-05-01,180880
2019-05-01,106582
2019-05-01,28741
2019-05-01,229974
2019-05-01,42735
2019-05-01,116791
2019-05-01,129985
2019-05-01,109043
2019-05-01,66681
2019-05-01,44865
2019-05-01,16236
2019-05-01,69238
2019-05-01,62013
2019-05-01,78045
2019-05-01,12371
2019-05-01,111416
2019-05-01,80613
2019-05-01,60677
2019-05-01,302867
2019-05-01,139646
2019-05-01,46162
2019-05-01,64143
2019-05-01,68064
2019-05-01,69728
2019-05-01,34398
2019-05-01,94726
2019-05-01,164464
2019-05-01,82347
2019-05-01,164105
2019-05-01,29341
2019-05-01,163089
2019-05-01,210770
2019-05-01,3
2019-05-01,77224
2019-05-01,88515
2019-05-01,32149
2019-05-01,182992
2019-05-01,62612
2019-05-01,77698
2019-05-01,64527
2019-05-01,96652
2019-05-01,18872
2019-05-01,174383
2019-05-01,96041
2019-05-01,116901
2019-05-01,17421
2019-05-01,55217
2019-05-01,97370
2019-05-01,110881
2019-05-01,114884
2019-05-01,80127
2019-05-01,75713
2019-05-01,39442
2019-05-01,160160
2019-05-01,122625
2019-05-01,178269
2019-05-01,124433
2019-05-01,25056
2019-05-01,92490
2019-05-01,234895
2019-05-01,72327
2019-05-01,52893
2019-05-01,105074
2019-05-01,222610
2019-05-01,166938
2019-05-01,88906
2019-05-01,65213
2019-05-01,70155
2019-05-01,74458
2019-05-01,98291
2019-05-01,111145
2019-05-01,266618
2019-05-01,122634
2019-05-01,66155
2019-05-01,229867
2019-05-01,67352
2019-05-01,152993
2019-05-01,11312
2019-05-01,233044
2019-05-01,192979
2019-05-01,146907
2019-05-01,194678
2019-05-01,234778
2019-05-01,68993
2019-05-01,122023
2019-05-01,134802
2019-05-01,130273
2019-05-01,7857
2019-05-01,171004
2019-05-01,353695
2019-05-01,151904
2019-05-01,112279
2019-05-01,307515
2019-05-01,131597
2019-05-01,336216
2019-05-01,176083
2019-05-01,408682
2019-04-01,247801
2019-04-01,47855
2019-04-01,109070
2019-04-01,160272
2019-04-01,17178
2019-04-01,40076
2019-04-01,46648
2019-04-01,46950
2019-04-01,36577
2019-04-01,43196
2019-04-01,36426
2019-04-01,27535
2019-04-01,33394
2019-04-01,46468
2019-04-01,294524
2019-04-01,33573
2019-04-01,28420
2019-04-01,37185
2019-04-01,21899
2019-04-01,328253
2019-04-01,128671
2019-04-01,132547
2019-04-01,84001
2019-04-01,50072
2019-04-01,74098
2019-04-01,69911
2019-04-01,22507
2019-04-01,25572
2019-04-01,98752
2019-04-01,22130
2019-04-01,45822
2019-04-01,23409
2019-04-01,24467
2019-04-01,72679
2019-04-01,28877
2019-04-01,26102
2019-04-01,60326
2019-04-01,44519
2019-04-01,44826
2019-04-01,34656
2019-04-01,56232
2019-04-01,59223
2019-04-01,27492
2019-04-01,40701
2019-04-01,18579
2019-04-01,21259
2019-04-01,58915
2019-04-01,60428
2019-04-01,80865
2019-04-01,105237
2019-04-01,59350
2019-04-01,42307
2019-04-01,61524
2019-04-01,58001
2019-04-01,53870
2019-04-01,98754
2019-04-01,67371
2019-04-01,49617
2019-04-01,72527
2019-04-01,79906
2019-04-01,82312
2019-04-01,35386
2019-04-01,44237
2019-04-01,36029
2019-04-01,9252
2019-04-01,61079
2019-04-01,50710
2019-04-01,83307
2019-04-01,72362
2019-04-01,37872
2019-04-01,77644
2019-04-01,38664
2019-04-01,76235
2019-04-01,46902
2019-04-01,96216
2019-04-01,79395
2019-04-01,34473
2019-04-01,105007
2019-04-01,33478
2019-04-01,45844
2019-04-01,161988
2019-04-01,100055
2019-04-01,72555
2019-04-01,46040
2019-04-01,54778
2019-04-01,73511
2019-04-01,66010
2019-04-01,54141
2019-04-01,119626
2019-04-01,66757
2019-04-01,84743
2019-04-01,64318
2019-04-01,125834
2019-04-01,28736
2019-04-01,80922
2019-04-01,40972
2019-04-01,85288
2019-04-01,53440
2019-04-01,64360
2019-04-01,89958
2019-04-01,98491
2019-04-01,104921
2019-04-01,52546
2019-04-01,46164
2019-04-01,39684
2019-04-01,36859
2019-04-01,106703
2019-04-01,55369
2019-04-01,60258
2019-04-01,82052
2019-04-01,68918
2019-04-01,62670
2019-04-01,64512
2019-04-01,33688
2019-04-01,36964
2019-04-01,20928
2019-04-01,58087
2019-04-01,40129
2019-04-01,83441
2019-04-01,58629
2019-04-01,23783
2019-04-01,78348
2019-04-01,96119
2019-04-01,51679
2019-04-01,77709
2019-04-01,38301
2019-04-01,2
2019-04-01,88249
2019-04-01,45109
2019-04-01,35622
2019-04-01,62479
2019-04-01,17537
2019-04-01,38079
2019-04-01,62672
2019-04-01,57271
2019-04-01,19108
2019-04-01,58833
2019-04-01,41332
2019-04-01,21617
2019-04-01,15866
2019-04-01,19973
2019-04-01,124973
2019-04-01,45122
2019-04-01,81451
2019-04-01,26366
2019-04-01,89897
2019-04-01,52976
2019-04-01,75225
2019-04-01,45853
2019-04-01,32146
2019-04-01,19981
2019-04-01,59071
2019-04-01,29028
2019-04-01,31115
2019-04-01,102955
2019-04-01,40956
2019-04-01,95178
2019-04-01,21737
2019-04-01,109840
2019-04-01,43747
2019-04-01,66304
2019-04-01,36152
2019-04-01,86918
2019-04-01,48093
2019-04-01,52859
2019-04-01,50229
2019-04-01,74890
2019-04-01,98910
2019-04-01,43675
2019-04-01,145124
2019-04-01,56554
2019-04-01,168293
2019-04-01,50830
2019-04-01,94663
2019-04-01,70455
2019-04-01,53489
2019-04-01,12296
2019-04-01,68858
2019-04-01,101241
2019-04-01,119250
2019-04-01,38492
2019-04-01,27763
2019-04-01,59281
2019-04-01,75815
2019-04-01,50597
2019-04-01,73830
2019-04-01,81768
2019-04-01,67412
2019-04-01,67235
2019-04-01,44345
2019-04-01,17389
2019-04-01,29027
2019-04-01,9001
2019-04-01,32046
2019-04-01,46298
2019-04-01,71401
2019-04-01,90921
2019-04-01,89699
2019-04-01,156531
2019-04-01,64779
2019-04-01,19979
2019-04-01,52419
2019-04-01,164902
2019-04-01,60534
2019-04-01,24279
2019-04-01,50967
2019-04-01,55026
2019-04-01,126712
2019-04-01,101164
2019-04-01,147461
2019-04-01,29560
2019-04-01,44785
2019-04-01,232340
2019-04-01,83398
2019-04-01,132491
2019-04-01,223848
2019-04-01,198469
2019-04-01,99619
2019-04-01,181047
2019-04-01,171597
2019-04-01,208029
2019-04-01,130138
2019-04-01,80112
2019-04-01,9379
2019-04-01,99424
2019-04-01,103185
2019-04-01,137856
2019-04-01,65108
2019-04-01,113680
2019-04-01,69138
2019-04-01,77970
2019-04-01,91861
2019-04-01,60415
2019-04-01,67255
2019-04-01,60475
2019-04-01,67320
2019-04-01,22146
2019-04-01,77664
2019-04-01,138213
2019-04-01,74094
2019-04-01,29573
2019-04-01,33572
2019-04-01,107871
2019-04-01,45044
2019-04-01,81129
2019-04-01,159855
2019-04-01,119552
2019-04-01,41768
2019-04-01,64533
2019-04-01,202634
2019-04-01,180316
2019-04-01,289787
2019-04-01,2
2019-04-01,31748
2019-04-01,85674
2019-04-01,45340
2019-04-01,157397
2019-04-01,11334
2019-04-01,65240
2019-04-01,158033
2019-04-01,61606
2019-04-01,104230
2019-04-01,24574
2019-04-01,127533
2019-04-01,78142
2019-04-01,119611
2019-04-01,226294
2019-04-01,96657
2019-04-01,143327
2019-04-01,69560
2019-04-01,149559
2019-04-01,88314
2019-04-01,66514
2019-04-01,60701
2019-04-01,7860
2019-04-01,191541
2019-04-01,98406
2019-04-01,232833
2019-04-01,219486
2019-04-01,121291
2019-04-01,63121
2019-04-01,108083
2019-04-01,231421
2019-04-01,51544
2019-04-01,94306
2019-04-01,258664
2019-04-01,18496
2019-04-01,161567
2019-04-01,68560
2019-04-01,186840
2019-04-01,243414
2019-04-01,73973
2019-04-01,110302
2019-04-01,16372
2019-04-01,178596
2019-04-01,11257
2019-04-01,94818
2019-04-01,70239
2019-04-01,79504
2019-04-01,120069
2019-04-01,38671
2019-04-01,62306
2019-04-01,155989
2019-04-01,91145
2019-04-01,115079
2019-04-01,127404
2019-04-01,54077
2019-04-01,102034
2019-04-01,72471
2019-04-01,175637
2019-04-01,119084
2019-04-01,114337
2019-04-01,347589
2019-04-01,144574
2019-04-01,164945
2019-03-01,243130
2019-03-01,391269
2019-03-01,35044
2019-03-01,45998
2019-03-01,28310
2019-03-01,21396
2019-03-01,36344
2019-03-01,16973
2019-03-01,48064
2019-03-01,39625
2019-03-01,32448
2019-03-01,36618
2019-03-01,43012
2019-03-01,31417
2019-03-01,27934
2019-03-01,131673
2019-03-01,22880
2019-03-01,22742
2019-03-01,25789
2019-03-01,13373
2019-03-01,44087
2019-03-01,44956
2019-03-01,25838
2019-03-01,71214
2019-03-01,59790
2019-03-01,84370
2019-03-01,39199
2019-03-01,23789
2019-03-01,25981
2019-03-01,27887
2019-03-01,33942
2019-03-01,55886
2019-03-01,56882
2019-03-01,58646
2019-03-01,46057
2019-03-01,46068
2019-03-01,18239
2019-03-01,19496
2019-03-01,68681
2019-03-01,97923
2019-03-01,51982
2019-03-01,73858
2019-03-01,55885
2019-03-01,80634
2019-03-01,41155
2019-03-01,66709
2019-03-01,57432
2019-03-01,80641
2019-03-01,70662
2019-03-01,35178
2019-03-01,44361
2019-03-01,56151
2019-03-01,60581
2019-03-01,103467
2019-03-01,49769
2019-03-01,98546
2019-03-01,57579
2019-03-01,69612
2019-03-01,101597
2019-03-01,83123
2019-03-01,82738
2019-03-01,8739
2019-03-01,77274
2019-03-01,27493
2019-03-01,58970
2019-03-01,32213
2019-03-01,65441
2019-03-01,20141
2019-03-01,47079
2019-03-01,86976
2019-03-01,76831
2019-03-01,49882
2019-03-01,84421
2019-03-01,60782
2019-03-01,84913
2019-03-01,99958
2019-03-01,67358
2019-03-01,39560
2019-03-01,52517
2019-03-01,28672
2019-03-01,64559
2019-03-01,37576
2019-03-01,72576
2019-03-01,78502
2019-03-01,54162
2019-03-01,80104
2019-03-01,65247
2019-03-01,64485
2019-03-01,96808
2019-03-01,40864
2019-03-01,40049
2019-03-01,54021
2019-03-01,125332
2019-03-01,32541
2019-03-01,114802
2019-03-01,96059
2019-03-01,55398
2019-03-01,71088
2019-03-01,46339
2019-03-01,37587
2019-03-01,43479
2019-03-01,162074
2019-03-01,103258
2019-03-01,36539
2019-03-01,62767
2019-03-01,63856
2019-03-01,105222
2019-03-01,43323
2019-03-01,51844
2019-03-01,88745
2019-03-01,38830
2019-03-01,38609
2019-03-01,41328
2019-03-01,82650
2019-03-01,44545
2019-03-01,61562
2019-03-01,16654
2019-03-01,21539
2019-03-01,57762
2019-03-01,24024
2019-03-01,44245
2019-03-01,37166
2019-03-01,4
2019-03-01,37796
2019-03-01,45056
2019-03-01,82312
2019-03-01,45512
2019-03-01,85874
2019-03-01,50224
2019-03-01,25966
2019-03-01,53621
2019-03-01,77711
2019-03-01,19822
2019-03-01,22058
2019-03-01,60342
2019-03-01,77714
2019-03-01,92906
2019-03-01,19906
2019-03-01,18856
2019-03-01,57703
2019-03-01,15664
2019-03-01,75812
2019-03-01,56585
2019-03-01,121815
2019-03-01,35140
2019-03-01,30537
2019-03-01,49956
2019-03-01,19993
2019-03-01,71830
2019-03-01,148160
2019-03-01,8609
2019-03-01,52953
2019-03-01,84570
2019-03-01,51051
2019-03-01,153832
2019-03-01,44568
2019-03-01,12273
2019-03-01,89998
2019-03-01,28068
2019-03-01,101320
2019-03-01,58775
2019-03-01,51968
2019-03-01,84135
2019-03-01,40929
2019-03-01,64639
2019-03-01,102557
2019-03-01,70588
2019-03-01,95240
2019-03-01,17036
2019-03-01,37515
2019-03-01,32744
2019-03-01,90580
2019-03-01,43588
2019-03-01,50183
2019-03-01,54162
2019-03-01,70902
2019-03-01,29098
2019-03-01,66479
2019-03-01,20892
2019-03-01,42107
2019-03-01,67436
2019-03-01,68617
2019-03-01,94289
2019-03-01,28023
2019-03-01,29638
2019-03-01,30127
2019-03-01,64919
2019-03-01,73742
2019-03-01,75255
2019-03-01,62490
2019-03-01,47648
2019-03-01,165374
2019-03-01,33324
2019-03-01,48507
2019-03-01,93456
2019-03-01,127049
2019-03-01,108153
2019-03-01,104785
2019-03-01,168230
2019-03-01,78629
2019-03-01,134399
2019-03-01,144334
2019-03-01,9473
2019-03-01,126165
2019-03-01,54329
2019-03-01,48763
2019-03-01,161265
2019-03-01,222251
2019-03-01,67188
2019-03-01,30209
2019-03-01,82090
2019-03-01,99985
2019-03-01,179650
2019-03-01,45007
2019-03-01,60744
2019-03-01,230752
2019-03-01,207037
2019-03-01,20411
2019-03-01,196142
2019-03-01,132683
2019-03-01,128324
2019-03-01,100160
2019-03-01,98545
2019-03-01,137408
2019-03-01,59533
2019-03-01,67715
2019-03-01,77628
2019-03-01,29517
2019-03-01,160529
2019-03-01,39677
2019-03-01,287222
2019-03-01,83836
2019-03-01,10188
2019-03-01,205764
2019-03-01,90567
2019-03-01,15487
2019-03-01,62615
2019-03-01,63538
2019-03-01,180113
2019-03-01,40478
2019-03-01,57950
2019-03-01,156994
2019-03-01,159196
2019-03-01,73625
2019-03-01,109955
2019-03-01,45288
2019-03-01,67257
2019-03-01,33054
2019-03-01,99167
2019-03-01,30945
2019-03-01,78647
2019-03-01,62813
2019-03-01,4
2019-03-01,102534
2019-03-01,78897
2019-03-01,66561
2019-03-01,110744
2019-03-01,16321
2019-03-01,139935
2019-03-01,101333
2019-03-01,63551
2019-03-01,115237
2019-03-01,149347
2019-03-01,152907
2019-03-01,110086
2019-03-01,179317
2019-03-01,110441
2019-03-01,11405
2019-03-01,189634
2019-03-01,49716
2019-03-01,170771
2019-03-01,64635
2019-03-01,219098
2019-03-01,92856
2019-03-01,55634
2019-03-01,65851
2019-03-01,118211
2019-03-01,126253
2019-03-01,43284
2019-03-01,120119
2019-03-01,68060
2019-03-01,71177
2019-03-01,75132
2019-03-01,88015
2019-03-01,121035
2019-03-01,232768
2019-03-01,54553
2019-03-01,187400
2019-03-01,78520
2019-03-01,264058
2019-03-01,95784
2019-03-01,97170
2019-03-01,69514
2019-03-01,18527
2019-03-01,162241
2019-03-01,229386
2019-03-01,24702
2019-03-01,89750
2019-03-01,227211
2019-03-01,72788
2019-03-01,89888
2019-03-01,130821
2019-03-01,123642
2019-03-01,7072
2019-03-01,110453
2019-03-01,217219
2019-03-01,295679
2019-03-01,341919
2019-03-01,131308
2019-03-01,113875
2019-03-01,168263
2019-03-01,407517
2019-03-01,168998
2019-03-01,147580
2019-03-01,341644
2019-02-01,241069
2019-02-01,67908
2019-02-01,132791
2019-02-01,277513
2019-02-01,13806
2019-02-01,30342
2019-02-01,22741
2019-02-01,22920
2019-02-01,32890
2019-02-01,37622
2019-02-01,16731
2019-02-01,38923
2019-02-01,26616
2019-02-01,29974
2019-02-01,29982
2019-02-01,25232
2019-02-01,35794
2019-02-01,22549
2019-02-01,37265
2019-02-01,18226
2019-02-01,15867
2019-02-01,19541
2019-02-01,18485
2019-02-01,20222
2019-02-01,49356
2019-02-01,49205
2019-02-01,37432
2019-02-01,45515
2019-02-01,69333
2019-02-01,37816
2019-02-01,56444
2019-02-01,46345
2019-02-01,36991
2019-02-01,58913
2019-02-01,108842
2019-02-01,79755
2019-02-01,21282
2019-02-01,27896
2019-02-01,21273
2019-02-01,30770
2019-02-01,11663
2019-02-01,14836
2019-02-01,66049
2019-02-01,50316
2019-02-01,55566
2019-02-01,81200
2019-02-01,41257
2019-02-01,28800
2019-02-01,40514
2019-02-01,46513
2019-02-01,33491
2019-02-01,42524
2019-02-01,85648
2019-02-01,42280
2019-02-01,57779
2019-02-01,45938
2019-02-01,65653
2019-02-01,61854
2019-02-01,37135
2019-02-01,41467
2019-02-01,32138
2019-02-01,79158
2019-02-01,81829
2019-02-01,68885
2019-02-01,51103
2019-02-01,64696
2019-02-01,55570
2019-02-01,53413
2019-02-01,104904
2019-02-01,35466
2019-02-01,48212
2019-02-01,85238
2019-02-01,86849
2019-02-01,43980
2019-02-01,69697
2019-02-01,77006
2019-02-01,54738
2019-02-01,30722
2019-02-01,53129
2019-02-01,68505
2019-02-01,56795
2019-02-01,59412
2019-02-01,57049
2019-02-01,44486
2019-02-01,34166
2019-02-01,15046
2019-02-01,82487
2019-02-01,94244
2019-02-01,68507
2019-02-01,134492
2019-02-01,64991
2019-02-01,30132
2019-02-01,33849
2019-02-01,51596
2019-02-01,62902
2019-02-01,27490
2019-02-01,33722
2019-02-01,50167
2019-02-01,26707
2019-02-01,62991
2019-02-01,35886
2019-02-01,21426
2019-02-01,42866
2019-02-01,53466
2019-02-01,22305
2019-02-01,44473
2019-02-01,31243
2019-02-01,37922
2019-02-01,71817
2019-02-01,6529
2019-02-01,50103
2019-02-01,21559
